ra,nome,nome_anonimizado,origem_aba,ano_pede,fase,turma,ian,indice_registro,probabilidade_risco,predicao_limiar_otimo
RA-161,,Aluno-161,PEDE2023,2023,FASE 5,5M,10.0,1748,0.14222222222222222,0
RA-164,,Aluno-164,PEDE2023,2023,FASE 5,5M,5.0,1749,0.9444444444444444,1
RA-1210,,Aluno-1210,PEDE2023,2023,FASE 5,5M,5.0,1750,0.9377777777777778,1
RA-165,,Aluno-165,PEDE2023,2023,FASE 5,5M,10.0,1751,0.051111111111111114,0
RA-1211,,Aluno-1211,PEDE2023,2023,FASE 5,5M,5.0,1752,0.96,1
RA-1212,,Aluno-1212,PEDE2023,2023,FASE 5,5M,5.0,1753,0.9177777777777778,1
RA-1213,,Aluno-1213,PEDE2023,2023,FASE 5,5M,5.0,1754,0.9266666666666666,1
RA-40,,Aluno-40,PEDE2023,2023,FASE 6,6A,5.0,1755,0.9022222222222223,1
RA-1214,,Aluno-1214,PEDE2023,2023,FASE 6,6A,10.0,1756,0.24444444444444444,0
RA-71,,Aluno-71,PEDE2023,2023,FASE 6,6A,5.0,1757,0.9088888888888889,1
RA-53,,Aluno-53,PEDE2023,2023,FASE 6,6A,5.0,1758,0.9533333333333334,1
RA-43,,Aluno-43,PEDE2023,2023,FASE 6,6A,5.0,1759,0.9844444444444445,1
RA-55,,Aluno-55,PEDE2023,2023,FASE 6,6A,5.0,1760,0.9533333333333334,1
RA-44,,Aluno-44,PEDE2023,2023,FASE 6,6A,5.0,1761,0.9244444444444444,1
RA-1215,,Aluno-1215,PEDE2023,2023,FASE 6,6A,10.0,1762,0.2911111111111111,0
RA-45,,Aluno-45,PEDE2023,2023,FASE 6,6A,10.0,1763,0.24,0
RA-56,,Aluno-56,PEDE2023,2023,FASE 6,6A,10.0,1764,0.06222222222222222,0
RA-57,,Aluno-57,PEDE2023,2023,FASE 6,6A,5.0,1765,0.9,1
RA-58,,Aluno-58,PEDE2023,2023,FASE 6,6A,10.0,1766,0.20444444444444446,0
RA-59,,Aluno-59,PEDE2023,2023,FASE 6,6A,5.0,1767,0.9355555555555556,1
RA-1216,,Aluno-1216,PEDE2023,2023,FASE 6,6A,5.0,1768,0.9088888888888889,1
RA-78,,Aluno-78,PEDE2023,2023,FASE 6,6A,5.0,1769,0.8777777777777778,1
RA-79,,Aluno-79,PEDE2023,2023,FASE 6,6A,5.0,1770,0.9444444444444444,1
RA-61,,Aluno-61,PEDE2023,2023,FASE 6,6A,10.0,1771,0.19333333333333333,0
RA-63,,Aluno-63,PEDE2023,2023,FASE 6,6A,5.0,1772,0.8688888888888889,1
RA-64,,Aluno-64,PEDE2023,2023,FASE 6,6A,5.0,1773,0.8711111111111111,1
RA-48,,Aluno-48,PEDE2023,2023,FASE 6,6A,10.0,1774,0.12,0
RA-109,,Aluno-109,PEDE2023,2023,FASE 6,6A,5.0,1775,0.8266666666666667,1
RA-80,,Aluno-80,PEDE2023,2023,FASE 6,6L,5.0,1776,0.9155555555555556,1
RA-91,,Aluno-91,PEDE2023,2023,FASE 6,6L,5.0,1777,0.9244444444444444,1
RA-1217,,Aluno-1217,PEDE2023,2023,FASE 6,6L,5.0,1778,0.9222222222222223,1
RA-92,,Aluno-92,PEDE2023,2023,FASE 6,6L,5.0,1779,0.9377777777777778,1
RA-96,,Aluno-96,PEDE2023,2023,FASE 6,6L,5.0,1780,0.86,1
RA-1218,,Aluno-1218,PEDE2023,2023,FASE 6,6L,5.0,1781,0.9777777777777777,1
RA-1219,,Aluno-1219,PEDE2023,2023,FASE 6,6L,10.0,1782,0.3244444444444444,0
RA-1220,,Aluno-1220,PEDE2023,2023,FASE 6,6L,5.0,1783,0.9266666666666666,1
RA-84,,Aluno-84,PEDE2023,2023,FASE 6,6L,5.0,1784,0.9488888888888889,1
RA-99,,Aluno-99,PEDE2023,2023,FASE 6,6L,5.0,1785,0.9844444444444445,1
RA-87,,Aluno-87,PEDE2023,2023,FASE 6,6L,10.0,1786,0.20666666666666667,0
RA-89,,Aluno-89,PEDE2023,2023,FASE 6,6L,5.0,1787,0.8666666666666667,1
RA-1221,,Aluno-1221,PEDE2023,2023,FASE 7,7A,5.0,1788,0.9422222222222222,1
RA-27,,Aluno-27,PEDE2023,2023,FASE 7,7A,10.0,1789,0.2777777777777778,0
RA-1222,,Aluno-1222,PEDE2023,2023,FASE 7,7A,5.0,1790,0.88,1
RA-32,,Aluno-32,PEDE2023,2023,FASE 7,7A,10.0,1791,0.29555555555555557,0
RA-19,,Aluno-19,PEDE2023,2023,FASE 7,7A,5.0,1792,0.9622222222222222,1
RA-62,,Aluno-62,PEDE2023,2023,FASE 7,7A,10.0,1793,0.22,0
RA-1223,,Aluno-1223,PEDE2023,2023,FASE 7,7A,10.0,1794,0.3088888888888889,0
RA-38,,Aluno-38,PEDE2023,2023,FASE 7,7A,10.0,1795,0.16666666666666666,0
RA-1224,,Aluno-1224,PEDE2023,2023,FASE 7,7A,5.0,1796,0.9022222222222223,1
RA-39,,Aluno-39,PEDE2023,2023,FASE 7,7A,10.0,1797,0.2311111111111111,0
RA-1225,,Aluno-1225,PEDE2023,2023,FASE 7,7E,5.0,1798,0.8088888888888889,1
RA-76,,Aluno-76,PEDE2023,2023,FASE 7,7E,10.0,1799,0.022222222222222223,0
RA-26,,Aluno-26,PEDE2023,2023,FASE 7,7E,5.0,1800,0.7666666666666667,1
RA-1226,,Aluno-1226,PEDE2023,2023,FASE 7,7E,10.0,1801,0.3377777777777778,0
RA-93,,Aluno-93,PEDE2023,2023,FASE 7,7E,10.0,1802,0.19555555555555557,0
RA-119,,Aluno-119,PEDE2023,2023,FASE 7,7E,10.0,1803,0.22666666666666666,0
RA-1227,,Aluno-1227,PEDE2023,2023,FASE 7,7E,10.0,1804,0.29333333333333333,0
RA-1228,,Aluno-1228,PEDE2023,2023,FASE 7,7E,10.0,1805,0.25333333333333335,0
RA-1229,,Aluno-1229,PEDE2023,2023,FASE 7,7E,10.0,1806,0.3333333333333333,0
RA-98,,Aluno-98,PEDE2023,2023,FASE 7,7E,10.0,1807,0.02666666666666667,0
RA-172,,Aluno-172,PEDE2023,2023,FASE 7,7E,10.0,1808,0.1688888888888889,0
RA-86,,Aluno-86,PEDE2023,2023,FASE 7,7E,10.0,1809,0.19555555555555557,0
RA-1230,,Aluno-1230,PEDE2023,2023,FASE 7,7E,10.0,1810,0.31777777777777777,0
RA-1231,,Aluno-1231,PEDE2023,2023,FASE 8,8A,10.0,1811,0.006666666666666667,0
RA-1232,,Aluno-1232,PEDE2023,2023,FASE 8,8A,10.0,1812,0.0,0
RA-1233,,Aluno-1233,PEDE2023,2023,FASE 8,8A,10.0,1813,0.0022222222222222222,0
RA-1234,,Aluno-1234,PEDE2023,2023,FASE 8,8A,10.0,1814,0.0,0
RA-1235,,Aluno-1235,PEDE2023,2023,FASE 8,8A,10.0,1815,0.0,0
RA-1236,,Aluno-1236,PEDE2023,2023,FASE 8,8A,10.0,1816,0.0,0
RA-1237,,Aluno-1237,PEDE2023,2023,FASE 8,8A,10.0,1817,0.0,0
RA-1238,,Aluno-1238,PEDE2023,2023,FASE 8,8A,10.0,1818,0.0,0
RA-1239,,Aluno-1239,PEDE2023,2023,FASE 8,8B,10.0,1819,0.0,0
RA-1240,,Aluno-1240,PEDE2023,2023,FASE 8,8B,10.0,1820,0.0,0
RA-1241,,Aluno-1241,PEDE2023,2023,FASE 8,8B,10.0,1821,0.0,0
RA-1242,,Aluno-1242,PEDE2023,2023,FASE 8,8B,10.0,1822,0.0,0
RA-1243,,Aluno-1243,PEDE2023,2023,FASE 8,8B,10.0,1823,0.0,0
RA-1244,,Aluno-1244,PEDE2023,2023,FASE 8,8B,10.0,1824,0.0,0
RA-1245,,Aluno-1245,PEDE2023,2023,FASE 8,8B,10.0,1825,0.0,0
RA-1246,,Aluno-1246,PEDE2023,2023,FASE 8,8B,10.0,1826,0.0,0
RA-1247,,Aluno-1247,PEDE2023,2023,FASE 8,8B,10.0,1827,0.0,0
RA-1248,,Aluno-1248,PEDE2023,2023,FASE 8,8B,10.0,1828,0.0,0
RA-1249,,Aluno-1249,PEDE2023,2023,FASE 8,8B,10.0,1829,0.03333333333333333,0
RA-1250,,Aluno-1250,PEDE2023,2023,FASE 8,8B,10.0,1830,0.0,0
RA-1251,,Aluno-1251,PEDE2023,2023,FASE 8,8B,10.0,1831,0.0,0
RA-1252,,Aluno-1252,PEDE2023,2023,FASE 8,8B,10.0,1832,0.0,0
RA-1253,,Aluno-1253,PEDE2023,2023,FASE 8,8D,10.0,1833,0.006666666666666667,0
RA-1254,,Aluno-1254,PEDE2023,2023,FASE 8,8D,10.0,1834,0.0022222222222222222,0
RA-1255,,Aluno-1255,PEDE2023,2023,FASE 8,8D,10.0,1835,0.0022222222222222222,0
RA-1256,,Aluno-1256,PEDE2023,2023,FASE 8,8D,10.0,1836,0.0022222222222222222,0
RA-1257,,Aluno-1257,PEDE2023,2023,FASE 8,8D,10.0,1837,0.017777777777777778,0
RA-1258,,Aluno-1258,PEDE2023,2023,FASE 8,8D,10.0,1838,0.024444444444444446,0
RA-1259,,Aluno-1259,PEDE2023,2023,FASE 8,8D,10.0,1839,0.0,0
RA-1260,,Aluno-1260,PEDE2023,2023,FASE 8,8D,10.0,1840,0.0022222222222222222,0
RA-1261,,Aluno-1261,PEDE2023,2023,FASE 8,8D,10.0,1841,0.0,0
RA-1262,,Aluno-1262,PEDE2023,2023,FASE 8,8D,10.0,1842,0.0,0
RA-1263,,Aluno-1263,PEDE2023,2023,FASE 8,8D,10.0,1843,0.0,0
RA-1264,,Aluno-1264,PEDE2023,2023,FASE 8,8D,10.0,1844,0.0,0
RA-1265,,Aluno-1265,PEDE2023,2023,FASE 8,8D,10.0,1845,0.24,0
RA-1266,,Aluno-1266,PEDE2023,2023,FASE 8,8D,10.0,1846,0.0,0
RA-1267,,Aluno-1267,PEDE2023,2023,FASE 8,8D,10.0,1847,0.0022222222222222222,0
RA-1268,,Aluno-1268,PEDE2023,2023,FASE 8,8D,10.0,1848,0.0022222222222222222,0
RA-14,,Aluno-14,PEDE2023,2023,FASE 8,8E,10.0,1849,0.2777777777777778,0
RA-13,,Aluno-13,PEDE2023,2023,FASE 8,8E,10.0,1850,0.29777777777777775,0
RA-12,,Aluno-12,PEDE2023,2023,FASE 8,8E,10.0,1851,0.23777777777777778,0
RA-7,,Aluno-7,PEDE2023,2023,FASE 8,8E,10.0,1852,0.12666666666666668,0
RA-6,,Aluno-6,PEDE2023,2023,FASE 8,8E,10.0,1853,0.18222222222222223,0
RA-5,,Aluno-5,PEDE2023,2023,FASE 8,8E,10.0,1854,0.12222222222222222,0
RA-1,,Aluno-1,PEDE2023,2023,FASE 8,8E,10.0,1855,0.18888888888888888,0
RA-36,,Aluno-36,PEDE2023,2023,FASE 8,8E,10.0,1856,0.15333333333333332,0
RA-35,,Aluno-35,PEDE2023,2023,FASE 8,8E,10.0,1857,0.10222222222222223,0
RA-34,,Aluno-34,PEDE2023,2023,FASE 8,8E,10.0,1858,0.13333333333333333,0
RA-31,,Aluno-31,PEDE2023,2023,FASE 8,8E,10.0,1859,0.09111111111111111,0
RA-23,,Aluno-23,PEDE2023,2023,FASE 8,8E,10.0,1860,0.3244444444444444,0
RA-88,,Aluno-88,PEDE2023,2023,FASE 8,8E,10.0,1861,0.24,0
RA-1269,,Aluno-1269,PEDE2023,2023,FASE 8,8E,10.0,1862,0.0022222222222222222,0
RA-49,,Aluno-49,PEDE2023,2023,FASE 8,8E,10.0,1863,0.2688888888888889,0
RA-1270,,Aluno-1270,PEDE2023,2023,FASE 8,8E,10.0,1864,0.0,0
RA-29,,Aluno-29,PEDE2023,2023,FASE 8,8E,10.0,1865,0.28888888888888886,0
RA-17,,Aluno-17,PEDE2023,2023,FASE 8,8E,10.0,1866,0.15333333333333332,0
RA-21,,Aluno-21,PEDE2023,2023,FASE 8,8E,10.0,1867,0.15555555555555556,0
RA-25,,Aluno-25,PEDE2023,2023,FASE 8,8E,10.0,1868,0.14,0
RA-2,,Aluno-2,PEDE2023,2023,FASE 8,8E,10.0,1869,0.12,0
RA-1271,,Aluno-1271,PEDE2023,2023,FASE 8,8E,10.0,1870,0.0022222222222222222,0
RA-1272,,Aluno-1272,PEDE2023,2023,FASE 8,8E,10.0,1871,0.0022222222222222222,0
RA-1273,,Aluno-1273,PEDE2023,2023,FASE 8,8E,10.0,1872,0.2288888888888889,0
RA-1274,,Aluno-1274,PEDE2023,2023,FASE 8,8E,10.0,1873,0.0022222222222222222,0
RA-1275,,Aluno-1275,PEDE2024,2024,ALFA,ALFA A - G0/G1,10.0,1874,0.02,0
RA-1276,,Aluno-1276,PEDE2024,2024,ALFA,ALFA A - G0/G1,10.0,1875,0.017777777777777778,0
RA-1277,,Aluno-1277,PEDE2024,2024,ALFA,ALFA A - G0/G1,10.0,1876,0.017777777777777778,0
RA-868,,Aluno-868,PEDE2024,2024,ALFA,ALFA A - G0/G1,5.0,1877,0.23333333333333334,0
RA-1278,,Aluno-1278,PEDE2024,2024,ALFA,ALFA A - G0/G1,5.0,1878,0.5666666666666667,0
RA-1279,,Aluno-1279,PEDE2024,2024,ALFA,ALFA B - G2/G3,5.0,1879,0.66,1
RA-861,,Aluno-861,PEDE2024,2024,ALFA,ALFA B - G2/G3,5.0,1880,0.43333333333333335,0
RA-862,,Aluno-862,PEDE2024,2024,ALFA,ALFA B - G2/G3,5.0,1881,0.7644444444444445,1
RA-1280,,Aluno-1280,PEDE2024,2024,ALFA,ALFA B - G2/G3,5.0,1882,0.6377777777777778,1
RA-1281,,Aluno-1281,PEDE2024,2024,ALFA,ALFA B - G2/G3,5.0,1883,0.4111111111111111,0
RA-895,,Aluno-895,PEDE2024,2024,ALFA,ALFA B - G2/G3,5.0,1884,0.46,0
RA-884,,Aluno-884,PEDE2024,2024,ALFA,ALFA B - G2/G3,5.0,1885,0.24666666666666667,0
RA-1282,,Aluno-1282,PEDE2024,2024,ALFA,ALFA B - G2/G3,5.0,1886,0.5066666666666667,0
RA-889,,Aluno-889,PEDE2024,2024,ALFA,ALFA B - G2/G3,5.0,1887,0.4777777777777778,0
RA-867,,Aluno-867,PEDE2024,2024,ALFA,ALFA B - G2/G3,5.0,1888,0.5266666666666666,0
RA-1283,,Aluno-1283,PEDE2024,2024,ALFA,ALFA B - G2/G3,5.0,1889,0.9133333333333333,1
RA-891,,Aluno-891,PEDE2024,2024,ALFA,ALFA B - G2/G3,5.0,1890,0.7333333333333333,1
RA-1284,,Aluno-1284,PEDE2024,2024,ALFA,ALFA C - G0/G1,10.0,1891,0.024444444444444446,0
RA-1012,,Aluno-1012,PEDE2024,2024,ALFA,ALFA C - G0/G1,5.0,1892,0.44222222222222224,0
RA-1285,,Aluno-1285,PEDE2024,2024,ALFA,ALFA C - G0/G1,10.0,1893,0.0044444444444444444,0
RA-1286,,Aluno-1286,PEDE2024,2024,ALFA,ALFA C - G0/G1,10.0,1894,0.024444444444444446,0
RA-1287,,Aluno-1287,PEDE2024,2024,ALFA,ALFA C - G0/G1,5.0,1895,0.27555555555555555,0
RA-1288,,Aluno-1288,PEDE2024,2024,ALFA,ALFA C - G0/G1,10.0,1896,0.024444444444444446,0
RA-1289,,Aluno-1289,PEDE2024,2024,ALFA,ALFA D - G2/G3,5.0,1897,0.7088888888888889,1
RA-1290,,Aluno-1290,PEDE2024,2024,ALFA,ALFA D - G2/G3,5.0,1898,0.6222222222222222,1
RA-1291,,Aluno-1291,PEDE2024,2024,ALFA,ALFA D - G2/G3,5.0,1899,0.6,1
RA-885,,Aluno-885,PEDE2024,2024,ALFA,ALFA D - G2/G3,5.0,1900,0.5244444444444445,0
RA-1292,,Aluno-1292,PEDE2024,2024,ALFA,ALFA D - G2/G3,5.0,1901,0.5111111111111111,0
RA-1293,,Aluno-1293,PEDE2024,2024,ALFA,ALFA D - G2/G3,5.0,1902,0.5955555555555555,0
RA-888,,Aluno-888,PEDE2024,2024,ALFA,ALFA D - G2/G3,5.0,1903,0.21333333333333335,0
RA-1294,,Aluno-1294,PEDE2024,2024,ALFA,ALFA D - G2/G3,5.0,1904,0.8444444444444444,1
RA-1009,,Aluno-1009,PEDE2024,2024,ALFA,ALFA E - G2/G3,5.0,1905,0.5688888888888889,0
RA-1013,,Aluno-1013,PEDE2024,2024,ALFA,ALFA E - G2/G3,5.0,1906,0.26222222222222225,0
RA-1295,,Aluno-1295,PEDE2024,2024,ALFA,ALFA E - G2/G3,10.0,1907,0.06444444444444444,0
RA-1296,,Aluno-1296,PEDE2024,2024,ALFA,ALFA E - G2/G3,5.0,1908,0.43555555555555553,0
RA-863,,Aluno-863,PEDE2024,2024,ALFA,ALFA E - G2/G3,5.0,1909,0.4222222222222222,0
RA-1297,,Aluno-1297,PEDE2024,2024,ALFA,ALFA E - G2/G3,5.0,1910,0.24666666666666667,0
RA-1014,,Aluno-1014,PEDE2024,2024,ALFA,ALFA E - G2/G3,5.0,1911,0.21333333333333335,0
RA-880,,Aluno-880,PEDE2024,2024,ALFA,ALFA E - G2/G3,5.0,1912,0.39111111111111113,0
RA-886,,Aluno-886,PEDE2024,2024,ALFA,ALFA E - G2/G3,5.0,1913,0.2288888888888889,0
RA-1298,,Aluno-1298,PEDE2024,2024,ALFA,ALFA E - G2/G3,10.0,1914,0.0044444444444444444,0
RA-1299,,Aluno-1299,PEDE2024,2024,ALFA,ALFA E - G2/G3,5.0,1915,0.8711111111111111,1
RA-904,,Aluno-904,PEDE2024,2024,ALFA,ALFA F - G0/G1,5.0,1916,0.19333333333333333,0
RA-1300,,Aluno-1300,PEDE2024,2024,ALFA,ALFA F - G0/G1,5.0,1917,0.2688888888888889,0
RA-1301,,Aluno-1301,PEDE2024,2024,ALFA,ALFA F - G0/G1,5.0,1918,0.3422222222222222,0
RA-1302,,Aluno-1302,PEDE2024,2024,ALFA,ALFA F - G0/G1,10.0,1919,0.21333333333333335,0
RA-1303,,Aluno-1303,PEDE2024,2024,ALFA,ALFA F - G0/G1,10.0,1920,0.015555555555555555,0
RA-1304,,Aluno-1304,PEDE2024,2024,ALFA,ALFA G - G2/G3,5.0,1921,0.8888888888888888,1
RA-1305,,Aluno-1305,PEDE2024,2024,ALFA,ALFA G - G2/G3,5.0,1922,0.30444444444444446,0
RA-1306,,Aluno-1306,PEDE2024,2024,ALFA,ALFA G - G2/G3,5.0,1923,0.24,0
RA-702,,Aluno-702,PEDE2024,2024,ALFA,ALFA G - G2/G3,5.0,1924,0.7466666666666667,1
RA-725,,Aluno-725,PEDE2024,2024,ALFA,ALFA G - G2/G3,5.0,1925,0.6333333333333333,1
RA-912,,Aluno-912,PEDE2024,2024,ALFA,ALFA G - G2/G3,5.0,1926,0.6911111111111111,1
RA-918,,Aluno-918,PEDE2024,2024,ALFA,ALFA G - G2/G3,5.0,1927,0.3622222222222222,0
RA-920,,Aluno-920,PEDE2024,2024,ALFA,ALFA G - G2/G3,5.0,1928,0.6688888888888889,1
RA-1307,,Aluno-1307,PEDE2024,2024,ALFA,ALFA H - G0/G1,10.0,1929,0.02,0
RA-1308,,Aluno-1308,PEDE2024,2024,ALFA,ALFA H - G0/G1,5.0,1930,0.3466666666666667,0
RA-1309,,Aluno-1309,PEDE2024,2024,ALFA,ALFA H - G0/G1,10.0,1931,0.0044444444444444444,0
RA-1310,,Aluno-1310,PEDE2024,2024,ALFA,ALFA H - G0/G1,10.0,1932,0.02,0
RA-1311,,Aluno-1311,PEDE2024,2024,ALFA,ALFA H - G0/G1,10.0,1933,0.1622222222222222,0
RA-1312,,Aluno-1312,PEDE2024,2024,ALFA,ALFA H - G0/G1,5.0,1934,0.5866666666666667,0
RA-1313,,Aluno-1313,PEDE2024,2024,ALFA,ALFA H - G0/G1,10.0,1935,0.07777777777777778,0
RA-1314,,Aluno-1314,PEDE2024,2024,ALFA,ALFA H - G0/G1,10.0,1936,0.0022222222222222222,0
RA-1315,,Aluno-1315,PEDE2024,2024,ALFA,ALFA H - G0/G1,10.0,1937,0.011111111111111112,0
RA-921,,Aluno-921,PEDE2024,2024,ALFA,ALFA I - G2/G3,5.0,1938,0.3488888888888889,0
RA-1316,,Aluno-1316,PEDE2024,2024,ALFA,ALFA I - G2/G3,5.0,1939,0.6555555555555556,1
RA-1317,,Aluno-1317,PEDE2024,2024,ALFA,ALFA I - G2/G3,5.0,1940,0.9044444444444445,1
RA-897,,Aluno-897,PEDE2024,2024,ALFA,ALFA I - G2/G3,5.0,1941,0.9177777777777778,1
RA-908,,Aluno-908,PEDE2024,2024,ALFA,ALFA I - G2/G3,5.0,1942,0.6288888888888889,1
RA-916,,Aluno-916,PEDE2024,2024,ALFA,ALFA I - G2/G3,5.0,1943,0.8444444444444444,1
RA-924,,Aluno-924,PEDE2024,2024,ALFA,ALFA I - G2/G3,5.0,1944,0.8533333333333334,1
RA-925,,Aluno-925,PEDE2024,2024,ALFA,ALFA I - G2/G3,5.0,1945,0.49333333333333335,0
RA-1008,,Aluno-1008,PEDE2024,2024,ALFA,ALFA I - G2/G3,5.0,1946,0.8288888888888889,1
RA-919,,Aluno-919,PEDE2024,2024,ALFA,ALFA I - G2/G3,5.0,1947,0.9044444444444445,1
RA-1318,,Aluno-1318,PEDE2024,2024,ALFA,ALFA I - G2/G3,5.0,1948,0.28444444444444444,0
RA-1003,,Aluno-1003,PEDE2024,2024,ALFA,ALFA J - G2/G3,5.0,1949,0.8533333333333334,1
RA-1004,,Aluno-1004,PEDE2024,2024,ALFA,ALFA J - G2/G3,5.0,1950,0.8577777777777778,1
RA-1006,,Aluno-1006,PEDE2024,2024,ALFA,ALFA J - G2/G3,5.0,1951,0.7044444444444444,1
RA-1319,,Aluno-1319,PEDE2024,2024,ALFA,ALFA J - G2/G3,5.0,1952,0.8155555555555556,1
RA-858,,Aluno-858,PEDE2024,2024,ALFA,ALFA J - G2/G3,5.0,1953,0.8955555555555555,1
RA-905,,Aluno-905,PEDE2024,2024,ALFA,ALFA J - G2/G3,5.0,1954,0.8733333333333333,1
RA-907,,Aluno-907,PEDE2024,2024,ALFA,ALFA J - G2/G3,5.0,1955,0.8466666666666667,1
RA-1320,,Aluno-1320,PEDE2024,2024,ALFA,ALFA J - G2/G3,5.0,1956,0.9733333333333334,1
RA-909,,Aluno-909,PEDE2024,2024,ALFA,ALFA J - G2/G3,5.0,1957,0.8888888888888888,1
RA-729,,Aluno-729,PEDE2024,2024,ALFA,ALFA J - G2/G3,5.0,1958,0.6244444444444445,1
RA-1321,,Aluno-1321,PEDE2024,2024,ALFA,ALFA K - G0/G1,10.0,1959,0.0044444444444444444,0
RA-1322,,Aluno-1322,PEDE2024,2024,ALFA,ALFA K - G0/G1,10.0,1960,0.011111111111111112,0
RA-1323,,Aluno-1323,PEDE2024,2024,ALFA,ALFA K - G0/G1,5.0,1961,0.9044444444444445,1
RA-1324,,Aluno-1324,PEDE2024,2024,ALFA,ALFA K - G0/G1,5.0,1962,0.9244444444444444,1
RA-931,,Aluno-931,PEDE2024,2024,ALFA,ALFA K - G0/G1,5.0,1963,0.9111111111111111,1
RA-1325,,Aluno-1325,PEDE2024,2024,ALFA,ALFA K - G0/G1,10.0,1964,0.02666666666666667,0
RA-1326,,Aluno-1326,PEDE2024,2024,ALFA,ALFA K - G0/G1,10.0,1965,0.19777777777777777,0
RA-1327,,Aluno-1327,PEDE2024,2024,ALFA,ALFA K - G0/G1,10.0,1966,0.017777777777777778,0
RA-1328,,Aluno-1328,PEDE2024,2024,ALFA,ALFA K - G0/G1,5.0,1967,0.32,0
RA-1329,,Aluno-1329,PEDE2024,2024,ALFA,ALFA K - G0/G1,10.0,1968,0.02666666666666667,0
RA-1330,,Aluno-1330,PEDE2024,2024,ALFA,ALFA K - G0/G1,10.0,1969,0.02,0
RA-1331,,Aluno-1331,PEDE2024,2024,ALFA,ALFA K - G0/G1,10.0,1970,0.015555555555555555,0
RA-944,,Aluno-944,PEDE2024,2024,ALFA,ALFA L - G2/G3,5.0,1971,0.9533333333333334,1
RA-1332,,Aluno-1332,PEDE2024,2024,ALFA,ALFA L - G2/G3,5.0,1972,0.9222222222222223,1
RA-754,,Aluno-754,PEDE2024,2024,ALFA,ALFA L - G2/G3,5.0,1973,0.88,1
RA-1333,,Aluno-1333,PEDE2024,2024,ALFA,ALFA L - G2/G3,5.0,1974,0.5844444444444444,0
RA-934,,Aluno-934,PEDE2024,2024,ALFA,ALFA L - G2/G3,5.0,1975,0.7822222222222223,1
RA-1334,,Aluno-1334,PEDE2024,2024,ALFA,ALFA L - G2/G3,5.0,1976,0.6044444444444445,1
RA-941,,Aluno-941,PEDE2024,2024,ALFA,ALFA L - G2/G3,5.0,1977,0.7266666666666667,1
RA-756,,Aluno-756,PEDE2024,2024,ALFA,ALFA L - G2/G3,5.0,1978,0.8266666666666667,1
RA-1335,,Aluno-1335,PEDE2024,2024,ALFA,ALFA L - G2/G3,5.0,1979,0.9066666666666666,1
RA-773,,Aluno-773,PEDE2024,2024,ALFA,ALFA L - G2/G3,5.0,1980,0.7955555555555556,1
RA-938,,Aluno-938,PEDE2024,2024,ALFA,ALFA L - G2/G3,5.0,1981,0.9133333333333333,1
RA-1336,,Aluno-1336,PEDE2024,2024,ALFA,ALFA M - G0/G1,5.0,1982,0.4955555555555556,0
RA-1337,,Aluno-1337,PEDE2024,2024,ALFA,ALFA M - G0/G1,5.0,1983,0.8822222222222222,1
RA-1338,,Aluno-1338,PEDE2024,2024,ALFA,ALFA M - G0/G1,5.0,1984,0.3888888888888889,0
RA-1339,,Aluno-1339,PEDE2024,2024,ALFA,ALFA M - G0/G1,5.0,1985,0.3488888888888889,0
RA-1340,,Aluno-1340,PEDE2024,2024,ALFA,ALFA M - G0/G1,10.0,1986,0.02666666666666667,0
RA-1341,,Aluno-1341,PEDE2024,2024,ALFA,ALFA M - G0/G1,5.0,1987,0.66,1
RA-947,,Aluno-947,PEDE2024,2024,ALFA,ALFA M - G0/G1,5.0,1988,0.8488888888888889,1
RA-1342,,Aluno-1342,PEDE2024,2024,ALFA,ALFA M - G0/G1,5.0,1989,0.3466666666666667,0
RA-1343,,Aluno-1343,PEDE2024,2024,ALFA,ALFA M - G0/G1,10.0,1990,0.015555555555555555,0
RA-1344,,Aluno-1344,PEDE2024,2024,ALFA,ALFA N - G2/G3,10.0,1991,0.02,0
RA-945,,Aluno-945,PEDE2024,2024,ALFA,ALFA N - G2/G3,5.0,1992,0.8466666666666667,1
RA-946,,Aluno-946,PEDE2024,2024,ALFA,ALFA N - G2/G3,5.0,1993,0.3088888888888889,0
RA-1345,,Aluno-1345,PEDE2024,2024,ALFA,ALFA N - G2/G3,5.0,1994,0.9155555555555556,1
RA-771,,Aluno-771,PEDE2024,2024,ALFA,ALFA N - G2/G3,5.0,1995,0.7555555555555555,1
RA-1346,,Aluno-1346,PEDE2024,2024,ALFA,ALFA N - G2/G3,10.0,1996,0.0044444444444444444,0
RA-1347,,Aluno-1347,PEDE2024,2024,ALFA,ALFA N - G2/G3,5.0,1997,0.7333333333333333,1
RA-949,,Aluno-949,PEDE2024,2024,ALFA,ALFA N - G2/G3,5.0,1998,0.9,1
RA-950,,Aluno-950,PEDE2024,2024,ALFA,ALFA N - G2/G3,5.0,1999,0.8288888888888889,1
RA-951,,Aluno-951,PEDE2024,2024,ALFA,ALFA N - G2/G3,5.0,2000,0.4866666666666667,0
RA-1002,,Aluno-1002,PEDE2024,2024,ALFA,ALFA N - G2/G3,5.0,2001,0.9577777777777777,1
RA-774,,Aluno-774,PEDE2024,2024,ALFA,ALFA N - G2/G3,5.0,2002,0.8444444444444444,1
RA-749,,Aluno-749,PEDE2024,2024,ALFA,ALFA O - G2/G3,5.0,2003,0.9688888888888889,1
